age_group,sex,race_ethnicity,born_in_us,ST,emigration_rate
"[18, 19)",Male,White,1,36,0.0004903963183174576
"[18, 19)",Male,White,1,37,0.0007279626113890433
"[18, 19)",Male,White,1,38,0.0006858492394310343
"[18, 19)",Male,White,1,39,0.00025872563689454883
"[18, 19)",Male,White,1,40,0.00036020975090746724
"[18, 19)",Male,White,1,41,0.00041664554551751814
"[18, 19)",Male,White,1,42,0.00019658787567680957
"[18, 19)",Male,White,1,44,0.0003739396773483833
"[18, 19)",Male,White,1,45,0.00038536910022640415
"[18, 19)",Male,White,1,46,0.00030596263655176487
"[18, 19)",Male,White,1,47,0.00021274335908349186
"[18, 19)",Male,White,1,48,0.0006975624805322727
"[18, 19)",Male,White,1,49,0.00039744280511678175
"[18, 19)",Male,White,1,50,0.00014066001715642203
"[18, 19)",Male,White,1,51,0.0007564388384395774
"[18, 19)",Male,White,1,53,0.0006875226421564855
"[18, 19)",Male,White,1,54,0.0002908296312492722
"[18, 19)",Male,White,1,55,0.00013097588828525403
"[18, 19)",Male,White,1,56,0.00010222345790279401
"[19, 20)",Female,AIAN,0,1,0.00193384616509862
"[19, 20)",Female,AIAN,0,2,0.00193384616509862
"[19, 20)",Female,AIAN,0,4,0.00038676923301972404
"[19, 20)",Female,AIAN,0,5,0.00193384616509862
"[19, 20)",Female,AIAN,0,6,0.00386769233019724
"[19, 20)",Female,AIAN,0,8,0.00193384616509862
"[19, 20)",Female,AIAN,0,9,0.00193384616509862
"[19, 20)",Female,AIAN,0,10,0.00193384616509862
"[19, 20)",Female,AIAN,0,11,0.00193384616509862
"[19, 20)",Female,AIAN,0,12,0.00193384616509862
"[19, 20)",Female,AIAN,0,13,0.016575824272273883
"[19, 20)",Female,AIAN,0,15,0.00193384616509862
"[19, 20)",Female,AIAN,0,16,0.00193384616509862
"[19, 20)",Female,AIAN,0,17,0.00193384616509862
"[19, 20)",Female,AIAN,0,18,0.00193384616509862
"[19, 20)",Female,AIAN,0,19,0.00193384616509862
"[19, 20)",Female,AIAN,0,20,0.00193384616509862
"[19, 20)",Female,AIAN,0,21,0.00193384616509862
"[19, 20)",Female,AIAN,0,22,0.00193384616509862
"[19, 20)",Female,AIAN,0,23,0.00193384616509862
"[19, 20)",Female,AIAN,0,24,0.00193384616509862
"[19, 20)",Female,AIAN,0,25,0.00193384616509862
"[19, 20)",Female,AIAN,0,26,0.00193384616509862
"[19, 20)",Female,AIAN,0,27,0.00193384616509862
"[19, 20)",Female,AIAN,0,28,0.00193384616509862
"[19, 20)",Female,AIAN,0,29,0.00193384616509862
"[19, 20)",Female,AIAN,0,30,0.00193384616509862
"[19, 20)",Female,AIAN,0,31,0.00193384616509862
"[19, 20)",Female,AIAN,0,32,0.00193384616509862
"[19, 20)",Female,AIAN,0,33,0.00193384616509862
"[19, 20)",Female,AIAN,0,34,0.00193384616509862
"[19, 20)",Female,AIAN,0,35,0.00193384616509862
"[19, 20)",Female,AIAN,0,36,0.003810814501811987
"[19, 20)",Female,AIAN,0,37,0.00193384616509862
"[19, 20)",Female,AIAN,0,38,0.00193384616509862
"[19, 20)",Female,AIAN,0,39,0.00193384616509862
"[19, 20)",Female,AIAN,0,40,0.00193384616509862
"[19, 20)",Female,AIAN,0,41,0.00193384616509862
"[19, 20)",Female,AIAN,0,42,0.00193384616509862
"[19, 20)",Female,AIAN,0,44,0.00193384616509862
"[19, 20)",Female,AIAN,0,45,0.00193384616509862
"[19, 20)",Female,AIAN,0,46,0.00193384616509862
"[19, 20)",Female,AIAN,0,47,0.00193384616509862
"[19, 20)",Female,AIAN,0,48,0.00193384616509862
"[19, 20)",Female,AIAN,0,49,0.00193384616509862
"[19, 20)",Female,AIAN,0,50,0.00193384616509862
"[19, 20)",Female,AIAN,0,51,0.00193384616509862
"[19, 20)",Female,AIAN,0,53,0.00193384616509862
"[19, 20)",Female,AIAN,0,54,0.00193384616509862
"[19, 20)",Female,AIAN,0,55,0.00193384616509862
"[19, 20)",Female,AIAN,0,56,0.00193384616509862
"[19, 20)",Female,AIAN,1,1,0.0024173077063732755
"[19, 20)",Female,AIAN,1,2,3.277705364573933e-05
"[19, 20)",Female,AIAN,1,4,0.000202688343764632
"[19, 20)",Female,AIAN,1,5,0.00032230769418310334
"[19, 20)",Female,AIAN,1,6,0.0011185972915766528
"[19, 20)",Female,AIAN,1,8,0.0013016272265086865
"[19, 20)",Female,AIAN,1,9,0.00193384616509862
"[19, 20)",Female,AIAN,1,10,0.00036259615595599125
"[19, 20)",Female,AIAN,1,11,0.00193384616509862
"[19, 20)",Female,AIAN,1,12,0.0029007692476479305
"[19, 20)",Female,AIAN,1,13,0.0022854545587529147
"[19, 20)",Female,AIAN,1,15,0.00193384616509862
"[19, 20)",Female,AIAN,1,16,0.0002685897451525861
"[19, 20)",Female,AIAN,1,17,0.02514000014628206
"[19, 20)",Female,AIAN,1,18,0.0008408026804776609
"[19, 20)",Female,AIAN,1,19,0.00193384616509862
"[19, 20)",Female,AIAN,1,20,0.01160307699059172
"[19, 20)",Female,AIAN,1,21,0.0008863461590035344
"[19, 20)",Female,AIAN,1,22,0.00580153849529586
"[19, 20)",Female,AIAN,1,23,0.00040288461772887917
"[19, 20)",Female,AIAN,1,24,0.00193384616509862
"[19, 20)",Female,AIAN,1,25,0.00193384616509862
"[19, 20)",Female,AIAN,1,26,0.0012223367269962977
"[19, 20)",Female,AIAN,1,27,0.00023583489818275853
"[19, 20)",Female,AIAN,1,28,0.0001706334851557606
"[19, 20)",Female,AIAN,1,29,0.0030941538641577923
"[19, 20)",Female,AIAN,1,30,3.2230769418310336e-05
"[19, 20)",Female,AIAN,1,31,0.00019338461650986202
"[19, 20)",Female,AIAN,1,32,0.005274125904814418
"[19, 20)",Female,AIAN,1,33,0.00290076924764793
"[19, 20)",Female,AIAN,1,34,0.013859230849873444
"[19, 20)",Female,AIAN,1,35,9.024615437126893e-05
"[19, 20)",Female,AIAN,1,36,0.013282469712914203
"[19, 20)",Female,AIAN,1,37,0.001787081054354528
"[19, 20)",Female,AIAN,1,38,2.8863375598486864e-05
"[19, 20)",Female,AIAN,1,39,0.01257000007314103
"[19, 20)",Female,AIAN,1,40,0.00011986649783669131
"[19, 20)",Female,AIAN,1,41,0.00290076924764793
"[19, 20)",Female,AIAN,1,42,0.00193384616509862
"[19, 20)",Female,AIAN,1,44,0.00019338461650986202
"[19, 20)",Female,AIAN,1,45,0.00193384616509862
"[19, 20)",Female,AIAN,1,46,0.0010427601870629816
"[19, 20)",Female,AIAN,1,47,0.0010590109951730538
"[19, 20)",Female,AIAN,1,48,0.003178925202901841
"[19, 20)",Female,AIAN,1,49,0.00040475849967180417
"[19, 20)",Female,AIAN,1,50,0.00193384616509862
"[19, 20)",Female,AIAN,1,51,0.004512307718563447
"[19, 20)",Female,AIAN,1,53,0.002829145315607241
"[19, 20)",Female,AIAN,1,54,0.0022561538592817234
"[19, 20)",Female,AIAN,1,55,0.00023122073713135677
"[19, 20)",Female,AIAN,1,56,0.0005525274757424628
"[19, 20)",Female,Asian,0,1,0.10176865443831488
"[19, 20)",Female,Asian,0,2,0.005479230801112757
"[19, 20)",Female,Asian,0,4,0.00863784620410717
"[19, 20)",Female,Asian,0,5,0.05148865414575076
"[19, 20)",Female,Asian,0,6,0.009169436124040246
"[19, 20)",Female,Asian,0,8,0.008101247448386112
"[19, 20)",Female,Asian,0,9,0.029535105066960745
"[19, 20)",Female,Asian,0,10,0.005840215418597833
"[19, 20)",Female,Asian,0,11,0.12827846228487513
"[19, 20)",Female,Asian,0,12,0.03048850474975411
"[19, 20)",Female,Asian,0,13,0.01573853263595646
"[19, 20)",Female,Asian,0,15,0.0064783846530803765
"[19, 20)",Female,Asian,0,16,0.015207063025548239
"[19, 20)",Female,Asian,0,17,0.011683260855973859
"[19, 20)",Female,Asian,0,18,0.014758299681015783
"[19, 20)",Female,Asian,0,19,0.014187398683950787
"[19, 20)",Female,Asian,0,20,0.02341521843146437
"[19, 20)",Female,Asian,0,21,0.012863007067852943
"[19, 20)",Female,Asian,0,22,0.006435039825241962
"[19, 20)",Female,Asian,0,23,0.02159461551026793
"[19, 20)",Female,Asian,0,24,0.011833719193768619
"[19, 20)",Female,Asian,0,25,0.028839960921343194
"[19, 20)",Female,Asian,0,26,0.012967784885582201
"[19, 20)",Female,Asian,0,27,0.009725014849486329
"[19, 20)",Female,Asian,0,28,0.15084000087769237
"[19, 20)",Female,Asian,0,29,0.02040610588796773
"[19, 20)",Female,Asian,0,30,0.00193384616509862
"[19, 20)",Female,Asian,0,31,0.03023832185426933
"[19, 20)",Female,Asian,0,32,0.00760926425832283
"[19, 20)",Female,Asian,0,33,0.005086856216889848
"[19, 20)",Female,Asian,0,34,0.011044302344897396
"[19, 20)",Female,Asian,0,35,0.05511461570531068
"[19, 20)",Female,Asian,0,36,0.012772962701317654
"[19, 20)",Female,Asian,0,37,0.013990435751930284
"[19, 20)",Female,Asian,0,38,0.00193384616509862
"[19, 20)",Female,Asian,0,39,0.012823619242334293
"[19, 20)",Female,Asian,0,40,0.005678475557516856
"[19, 20)",Female,Asian,0,41,0.00915664509498503
"[19, 20)",Female,Asian,0,42,0.018025057797190054
"[19, 20)",Female,Asian,0,44,0.02303034978435629
"[19, 20)",Female,Asian,0,45,0.3031303863792087
"[19, 20)",Female,Asian,0,46,0.001643769240333827
"[19, 20)",Female,Asian,0,47,0.016885778709885512
"[19, 20)",Female,Asian,0,48,0.018169866039790893
"[19, 20)",Female,Asian,0,49,0.01140969237408186
"[19, 20)",Female,Asian,0,50,0.00193384616509862
"[19, 20)",Female,Asian,0,51,0.021131071860206827
"[19, 20)",Female,Asian,0,53,0.011923014775258771
"[19, 20)",Female,Asian,0,54,0.00428809367043607
"[19, 20)",Female,Asian,0,55,0.0076145192750758164
"[19, 20)",Female,Asian,0,56,0.00193384616509862
"[19, 20)",Female,Asian,1,1,0.001450384623823965
"[19, 20)",Female,Asian,1,2,0.00483461541274655
"[19, 20)",Female,Asian,1,4,0.0005509212912199556
"[19, 20)",Female,Asian,1,5,0.0008460576972306463
"[19, 20)",Female,Asian,1,6,0.0003787862117821644
"[19, 20)",Female,Asian,1,8,0.0006745974994530069
"[19, 20)",Female,Asian,1,9,0.00013813186893561573
"[19, 20)",Female,Asian,1,10,0.0006446153883662068
"[19, 20)",Female,Asian,1,11,0.00193384616509862
"[19, 20)",Female,Asian,1,12,0.0005020562159390648
"[19, 20)",Female,Asian,1,13,0.0004961176025645674
"[19, 20)",Female,Asian,1,15,6.209597777839606e-05
"[19, 20)",Female,Asian,1,16,0.0008460576972306463
"[19, 20)",Female,Asian,1,17,0.0003460566821755425
"[19, 20)",Female,Asian,1,18,0.0002538173091691939
"[19, 20)",Female,Asian,1,19,0.0011216307757571996
"[19, 20)",Female,Asian,1,20,0.0004265837128894015
"[19, 20)",Female,Asian,1,21,0.0005044816082865964
"[19, 20)",Female,Asian,1,22,0.0004360633509536104
"[19, 20)",Female,Asian,1,23,0.0007251923119119825
"[19, 20)",Female,Asian,1,24,0.00039258531171174993
"[19, 20)",Female,Asian,1,25,0.0008005707242612568
"[19, 20)",Female,Asian,1,26,0.0003177032985519161
"[19, 20)",Female,Asian,1,27,0.00019125951083392946
"[19, 20)",Female,Asian,1,28,0.0006446153883662068
"[19, 20)",Female,Asian,1,29,0.00025784615534648264
"[19, 20)",Female,Asian,1,30,0.00193384616509862
"[19, 20)",Female,Asian,1,31,0.00032230769418310334
"[19, 20)",Female,Asian,1,32,0.00011986649783669131
"[19, 20)",Female,Asian,1,33,0.00193384616509862
"[19, 20)",Female,Asian,1,34,0.00032710037365051004
"[19, 20)",Female,Asian,1,35,0.004834615412746551
"[19, 20)",Female,Asian,1,36,0.0003462039246740748
"[19, 20)",Female,Asian,1,37,0.00096692308254931
"[19, 20)",Female,Asian,1,38,0.00193384616509862
"[19, 20)",Female,Asian,1,39,0.003752238827803292
"[19, 20)",Female,Asian,1,40,0.00013066528142558243
"[19, 20)",Female,Asian,1,41,0.00169944056932909
"[19, 20)",Female,Asian,1,42,0.0008013540615648391
"[19, 20)",Female,Asian,1,44,0.0006043269265933188
"[19, 20)",Female,Asian,1,45,0.0004497316663020046
"[19, 20)",Female,Asian,1,46,0.00193384616509862
"[19, 20)",Female,Asian,1,47,0.0006870242954955623
"[19, 20)",Female,Asian,1,48,0.0005308210391954376
"[19, 20)",Female,Asian,1,49,0.0013698077002781892
"[19, 20)",Female,Asian,1,50,0.00193384616509862
"[19, 20)",Female,Asian,1,51,0.0005429035340543257
"[19, 20)",Female,Asian,1,53,0.00040836071932907745
"[19, 20)",Female,Asian,1,54,0.0016115384709155167
"[19, 20)",Female,Asian,1,55,0.00018086331040490688
"[19, 20)",Female,Asian,1,56,0.0002762637378712314
"[19, 20)",Female,Black,0,1,0.010515288522723746
"[19, 20)",Female,Black,0,2,0.00193384616509862
"[19, 20)",Female,Black,0,4,0.01416074449927054
"[19, 20)",Female,Black,0,5,0.0030216346329665937
"[19, 20)",Female,Black,0,6,0.00914432972353776
"[19, 20)",Female,Black,0,8,0.011869814392674288
"[19, 20)",Female,Black,0,9,0.005098321707987271
"[19, 20)",Female,Black,0,10,0.00193384616509862
"[19, 20)",Female,Black,0,11,0.00193384616509862
"[19, 20)",Female,Black,0,12,0.0032112954595371343
"[19, 20)",Female,Black,0,13,0.00586899824524116
"[19, 20)",Female,Black,0,15,0.00193384616509862
"[19, 20)",Female,Black,0,16,0.006285000036570515
"[19, 20)",Female,Black,0,17,0.01197278287509587
"[19, 20)",Female,Black,0,18,0.006516220773701871
"[19, 20)",Female,Black,0,19,0.0003400169081492079
"[19, 20)",Female,Black,0,20,0.00193384616509862
"[19, 20)",Female,Black,0,21,0.007921331407038578
"[19, 20)",Female,Black,0,22,0.00193384616509862
"[19, 20)",Female,Black,0,23,0.015470769320788962
"[19, 20)",Female,Black,0,24,0.0044403360975322674
"[19, 20)",Female,Black,0,25,0.005534362380380918
"[19, 20)",Female,Black,0,26,0.004322714957279269
"[19, 20)",Female,Black,0,27,0.0013357494130062635
"[19, 20)",Female,Black,0,28,0.009991538519676204
"[19, 20)",Female,Black,0,29,0.006055991938071994
"[19, 20)",Female,Black,0,30,0.00193384616509862
"[19, 20)",Female,Black,0,31,0.008287912136136942
"[19, 20)",Female,Black,0,32,0.0018951692417966473
"[19, 20)",Female,Black,0,33,0.00483461541274655
"[19, 20)",Female,Black,0,34,0.004118720438166772
"[19, 20)",Female,Black,0,35,0.009024615437126893
"[19, 20)",Female,Black,0,36,0.001767808868095203
"[19, 20)",Female,Black,0,37,0.009175482868446643
"[19, 20)",Female,Black,0,38,0.00193384616509862
"[19, 20)",Female,Black,0,39,0.010368977793127468
"[19, 20)",Female,Black,0,40,0.002241503509546128
"[19, 20)",Female,Black,0,41,0.00193384616509862
"[19, 20)",Female,Black,0,42,0.01160307699059172
"[19, 20)",Female,Black,0,44,0.0020826035624138986
"[19, 20)",Female,Black,0,45,0.0062850000365705155
"[19, 20)",Female,Black,0,46,0.00193384616509862
"[19, 20)",Female,Black,0,47,0.006526730807207843
"[19, 20)",Female,Black,0,48,0.006175415420548259
"[19, 20)",Female,Black,0,49,0.007058538502609964
"[19, 20)",Female,Black,0,50,0.00193384616509862
"[19, 20)",Female,Black,0,51,0.006419735220204436
"[19, 20)",Female,Black,0,53,0.007380846196793068
"[19, 20)",Female,Black,0,54,0.00193384616509862
"[19, 20)",Female,Black,0,55,0.001557820521884999
"[19, 20)",Female,Black,0,56,0.00193384616509862
"[19, 20)",Female,Black,1,1,0.00012612040207164913
"[19, 20)",Female,Black,1,2,0.00040288461772887917
"[19, 20)",Female,Black,1,4,0.0007362358496568349
"[19, 20)",Female,Black,1,5,3.813849745554122e-05
"[19, 20)",Female,Black,1,6,0.0006468550501703849
"[19, 20)",Female,Black,1,8,0.0006060292559640041
"[19, 20)",Female,Black,1,9,0.00018385157203402373
"[19, 20)",Female,Black,1,10,0.00013336870104128416
"[19, 20)",Female,Black,1,11,0.00018330295403778387
"[19, 20)",Female,Black,1,12,0.00031889831925407914
"[19, 20)",Female,Black,1,13,0.00021514896064463846
"[19, 20)",Female,Black,1,15,0.00193384616509862
"[19, 20)",Female,Black,1,16,0.004737923104491618
"[19, 20)",Female,Black,1,17,0.00040260733994654685
"[19, 20)",Female,Black,1,18,0.0001616306336214083
"[19, 20)",Female,Black,1,19,0.00024772409552916206
"[19, 20)",Female,Black,1,20,0.0005188367760020688
"[19, 20)",Female,Black,1,21,0.00010575721215383078
"[19, 20)",Female,Black,1,22,4.405286630919636e-05
"[19, 20)",Female,Black,1,23,0.00193384616509862
"[19, 20)",Female,Black,1,24,0.0002420953721013355
"[19, 20)",Female,Black,1,25,0.0006234109348015287
"[19, 20)",Female,Black,1,26,0.0001768271638909794
"[19, 20)",Female,Black,1,27,0.00037716857829937626
"[19, 20)",Female,Black,1,28,5.299482279356795e-05
"[19, 20)",Female,Black,1,29,0.00023291966489301922
"[19, 20)",Female,Black,1,30,0.00193384616509862
"[19, 20)",Female,Black,1,31,0.00034021367719327576
"[19, 20)",Female,Black,1,32,0.00047718281995939973
"[19, 20)",Female,Black,1,33,0.00290076924764793
"[19, 20)",Female,Black,1,34,0.0002596367536475
"[19, 20)",Female,Black,1,35,0.0015954230862063616
"[19, 20)",Female,Black,1,36,0.0002494397245984268
"[19, 20)",Female,Black,1,37,0.0003681209982404386
"[19, 20)",Female,Black,1,38,0.004512307718563447
"[19, 20)",Female,Black,1,39,0.00019305601053448414
"[19, 20)",Female,Black,1,40,0.0011612556628655929
"[19, 20)",Female,Black,1,41,0.0017726923180070688
"[19, 20)",Female,Black,1,42,0.0002157278590548261
"[19, 20)",Female,Black,1,44,0.0010987762301696705
"[19, 20)",Female,Black,1,45,0.00012706639968694801
"[19, 20)",Female,Black,1,46,0.002578461553464827
"[19, 20)",Female,Black,1,47,0.00019787244516304445
"[19, 20)",Female,Black,1,48,0.0003319233693494421
"[19, 20)",Female,Black,1,49,0.012328269302503704
"[19, 20)",Female,Black,1,50,0.00193384616509862
"[19, 20)",Female,Black,1,51,0.00051688488054486
"[19, 20)",Female,Black,1,53,0.001160307699059172
"[19, 20)",Female,Black,1,54,0.000305344131331361
"[19, 20)",Female,Black,1,55,0.0002912418923341296
"[19, 20)",Female,Black,1,56,0.00193384616509862
"[19, 20)",Female,Latino,0,1,0.0021577516453746
"[19, 20)",Female,Latino,0,2,0.00193384616509862
"[19, 20)",Female,Latino,0,4,0.005476404063727554
"[19, 20)",Female,Latino,0,5,0.0007270985968046629
"[19, 20)",Female,Latino,0,6,0.001332027670778287
"[19, 20)",Female,Latino,0,8,0.0015662371370690465
"[19, 20)",Female,Latino,0,9,0.00331861420161423
"[19, 20)",Female,Latino,0,10,0.010999270582519302
"[19, 20)",Female,Latino,0,11,0.010420361604491972
"[19, 20)",Female,Latino,0,12,0.0028687236180489567
"[19, 20)",Female,Latino,0,13,0.0035326604681895136
"[19, 20)",Female,Latino,0,15,0.023787896188032176
"[19, 20)",Female,Latino,0,16,0.0032328683188539305
"[19, 20)",Female,Latino,0,17,0.0031878159199492553
"[19, 20)",Female,Latino,0,18,0.0042161603813430796
"[19, 20)",Female,Latino,0,19,0.0026642970011485157
"[19, 20)",Female,Latino,0,20,0.0012786153144959981
"[19, 20)",Female,Latino,0,21,0.003771679705329586
"[19, 20)",Female,Latino,0,22,0.009258645271480894
"[19, 20)",Female,Latino,0,23,0.00193384616509862
"[19, 20)",Female,Latino,0,24,0.002703555857796263
"[19, 20)",Female,Latino,0,25,0.006321949180503021
"[19, 20)",Female,Latino,0,26,0.00791554904845725
"[19, 20)",Female,Latino,0,27,0.004966775891029948
"[19, 20)",Female,Latino,0,28,0.0036463747317305954
"[19, 20)",Female,Latino,0,29,0.003001445695738297
"[19, 20)",Female,Latino,0,30,0.00193384616509862
"[19, 20)",Female,Latino,0,31,0.0019913330939515094
"[19, 20)",Female,Latino,0,32,0.0016804693217972073
"[19, 20)",Female,Latino,0,33,0.0027422004222347287
"[19, 20)",Female,Latino,0,34,0.0022657066995521915
"[19, 20)",Female,Latino,0,35,0.0007059865585699168
"[19, 20)",Female,Latino,0,36,0.0029448511515962534
"[19, 20)",Female,Latino,0,37,0.005448821964034682
"[19, 20)",Female,Latino,0,38,0.00193384616509862
"[19, 20)",Female,Latino,0,39,0.015927736320591558
"[19, 20)",Female,Latino,0,40,0.0022117120909674816
"[19, 20)",Female,Latino,0,41,0.0026140545261573818
"[19, 20)",Female,Latino,0,42,0.005780093525758518
"[19, 20)",Female,Latino,0,44,0.004791925990369778
"[19, 20)",Female,Latino,0,45,0.0020319018675425712
"[19, 20)",Female,Latino,0,46,0.012806168301816733
"[19, 20)",Female,Latino,0,47,0.002770816601635935
"[19, 20)",Female,Latino,0,48,0.0025522804178949024
"[19, 20)",Female,Latino,0,49,0.003942995098921954
"[19, 20)",Female,Latino,0,50,0.00193384616509862
"[19, 20)",Female,Latino,0,51,0.0027945080269163084
"[19, 20)",Female,Latino,0,53,0.004158650947326465
"[19, 20)",Female,Latino,0,54,0.00193384616509862
"[19, 20)",Female,Latino,0,55,0.0025206084689228317
"[19, 20)",Female,Latino,0,56,0.00193384616509862
"[19, 20)",Female,Latino,1,1,0.00024559774825401947
"[19, 20)",Female,Latino,1,2,0.000107955054177591
"[19, 20)",Female,Latino,1,4,9.876863782298861e-05
"[19, 20)",Female,Latino,1,5,3.794501708358116e-05
"[19, 20)",Female,Latino,1,6,5.544006460204948e-05
"[19, 20)",Female,Latino,1,8,0.0001688555947162931
"[19, 20)",Female,Latino,1,9,7.764800003347222e-05
"[19, 20)",Female,Latino,1,10,0.0002323837692199442
"[19, 20)",Female,Latino,1,11,0.004162403395733707
"[19, 20)",Female,Latino,1,12,0.0002525915464487013
"[19, 20)",Female,Latino,1,13,0.00019865800888651684
"[19, 20)",Female,Latino,1,15,0.00035941133890832124
"[19, 20)",Female,Latino,1,16,5.121525430992257e-05
"[19, 20)",Female,Latino,1,17,7.701114182892305e-05
"[19, 20)",Female,Latino,1,18,0.00026314044455787806
"[19, 20)",Female,Latino,1,19,0.00011819019967430116
"[19, 20)",Female,Latino,1,20,0.00031052030299627716
"[19, 20)",Female,Latino,1,21,0.00027775935814442686
"[19, 20)",Female,Latino,1,22,0.00020101006181504576
"[19, 20)",Female,Latino,1,23,0.00028193619059772645
"[19, 20)",Female,Latino,1,24,0.0003704078869254207
"[19, 20)",Female,Latino,1,25,0.00022782722472543555
"[19, 20)",Female,Latino,1,26,0.00025307017796082114
"[19, 20)",Female,Latino,1,27,0.0005891551546295853
"[19, 20)",Female,Latino,1,28,0.00016332855179454497
"[19, 20)",Female,Latino,1,29,0.0008574748969213613
"[19, 20)",Female,Latino,1,30,0.0035030571681767516
"[19, 20)",Female,Latino,1,31,9.287309807925108e-05
"[19, 20)",Female,Latino,1,32,5.417597387956313e-05
"[19, 20)",Female,Latino,1,33,0.00040932958042336583
"[19, 20)",Female,Latino,1,34,9.283109305976702e-05
"[19, 20)",Female,Latino,1,35,3.442026668150442e-05
"[19, 20)",Female,Latino,1,36,0.0001372983892293215
"[19, 20)",Female,Latino,1,37,0.00020932302030366798
"[19, 20)",Female,Latino,1,38,0.00039471066683681704
"[19, 20)",Female,Latino,1,39,0.0002773809862633633
"[19, 20)",Female,Latino,1,40,9.885170139475843e-05
"[19, 20)",Female,Latino,1,41,0.0001086311254086631
"[19, 20)",Female,Latino,1,42,0.00022118301146892508
"[19, 20)",Female,Latino,1,44,0.00011807584050674015
"[19, 20)",Female,Latino,1,45,0.00022905489474468141
"[19, 20)",Female,Latino,1,46,0.0002533945021668455
"[19, 20)",Female,Latino,1,47,0.00016971780151957814
"[19, 20)",Female,Latino,1,48,9.28531950763563e-05
"[19, 20)",Female,Latino,1,49,9.10870769623424e-05
"[19, 20)",Female,Latino,1,50,0.00193384616509862
"[19, 20)",Female,Latino,1,51,0.0006247149072651845
"[19, 20)",Female,Latino,1,53,0.00019249664408454387
"[19, 20)",Female,Latino,1,54,0.0019077682230446158
"[19, 20)",Female,Latino,1,55,0.0001571430260458314
"[19, 20)",Female,Latino,1,56,5.8475654346195126e-05
"[19, 20)",Female,Multiracial or Other,0,1,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,2,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,4,0.007223484204927198
"[19, 20)",Female,Multiracial or Other,0,5,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,6,0.016234757929222986
"[19, 20)",Female,Multiracial or Other,0,8,0.03171507710761737
"[19, 20)",Female,Multiracial or Other,0,9,0.011280769296408616
"[19, 20)",Female,Multiracial or Other,0,10,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,11,0.018049230874253787
"[19, 20)",Female,Multiracial or Other,0,12,0.014937294516623826
"[19, 20)",Female,Multiracial or Other,0,13,0.019476593519921814
"[19, 20)",Female,Multiracial or Other,0,15,0.03795173099006042
"[19, 20)",Female,Multiracial or Other,0,16,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,17,0.01257000007314103
"[19, 20)",Female,Multiracial or Other,0,18,0.010313846213859309
"[19, 20)",Female,Multiracial or Other,0,19,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,20,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,21,0.0031425000182852573
"[19, 20)",Female,Multiracial or Other,0,22,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,23,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,24,0.028524230935204644
"[19, 20)",Female,Multiracial or Other,0,25,0.012928119733344477
"[19, 20)",Female,Multiracial or Other,0,26,0.017984769335417167
"[19, 20)",Female,Multiracial or Other,0,27,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,28,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,29,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,30,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,31,0.0004688111915390594
"[19, 20)",Female,Multiracial or Other,0,32,0.007090769272028275
"[19, 20)",Female,Multiracial or Other,0,33,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,34,0.006470946783214613
"[19, 20)",Female,Multiracial or Other,0,35,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,36,0.01004352363164122
"[19, 20)",Female,Multiracial or Other,0,37,0.041335961778983
"[19, 20)",Female,Multiracial or Other,0,38,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,39,0.016598846250429823
"[19, 20)",Female,Multiracial or Other,0,40,0.035776154054324466
"[19, 20)",Female,Multiracial or Other,0,41,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,42,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,44,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,45,0.005264359004990687
"[19, 20)",Female,Multiracial or Other,0,46,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,47,0.0037710000219423096
"[19, 20)",Female,Multiracial or Other,0,48,0.04190000024380343
"[19, 20)",Female,Multiracial or Other,0,49,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,50,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,51,0.05028000029256411
"[19, 20)",Female,Multiracial or Other,0,53,0.007396961581502222
"[19, 20)",Female,Multiracial or Other,0,54,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,55,0.00193384616509862
"[19, 20)",Female,Multiracial or Other,0,56,0.001450384623823965
"[19, 20)",Female,Multiracial or Other,1,1,0.0005103205157899137
"[19, 20)",Female,Multiracial or Other,1,2,0.00018801282160681027
"[19, 20)",Female,Multiracial or Other,1,4,0.0003736900802122937
"[19, 20)",Female,Multiracial or Other,1,5,0.00033842307889225847
