age_group,sex,race_ethnicity,born_in_us,ST,emigration_rate
"[18, 19)",Female,White,1,49,0.0005936919474062081
"[18, 19)",Female,White,1,50,0.0005023287855859172
"[18, 19)",Female,White,1,51,0.00031205351371052016
"[18, 19)",Female,White,1,53,0.0003111450077779437
"[18, 19)",Female,White,1,54,0.00010241814495248339
"[18, 19)",Female,White,1,55,0.0001357320726236457
"[18, 19)",Female,White,1,56,0.0003322913324832332
"[18, 19)",Male,AIAN,0,1,0.0008362753038644592
"[18, 19)",Male,AIAN,0,2,0.0
"[18, 19)",Male,AIAN,0,4,0.0008362753038644592
"[18, 19)",Male,AIAN,0,5,0.0008362753038644592
"[18, 19)",Male,AIAN,0,6,0.006690202430915674
"[18, 19)",Male,AIAN,0,8,0.0008362753038644592
"[18, 19)",Male,AIAN,0,9,0.0008362753038644592
"[18, 19)",Male,AIAN,0,10,0.0008362753038644592
"[18, 19)",Male,AIAN,0,11,0.0008362753038644592
"[18, 19)",Male,AIAN,0,12,0.0008362753038644592
"[18, 19)",Male,AIAN,0,13,0.0
"[18, 19)",Male,AIAN,0,15,0.0008362753038644592
"[18, 19)",Male,AIAN,0,16,0.0008362753038644592
"[18, 19)",Male,AIAN,0,17,0.0008362753038644592
"[18, 19)",Male,AIAN,0,18,0.0
"[18, 19)",Male,AIAN,0,19,0.0008362753038644592
"[18, 19)",Male,AIAN,0,20,0.0008362753038644592
"[18, 19)",Male,AIAN,0,21,0.0
"[18, 19)",Male,AIAN,0,22,0.0008362753038644592
"[18, 19)",Male,AIAN,0,23,0.0008362753038644592
"[18, 19)",Male,AIAN,0,24,0.0008362753038644592
"[18, 19)",Male,AIAN,0,25,0.0008362753038644592
"[18, 19)",Male,AIAN,0,26,0.0008362753038644592
"[18, 19)",Male,AIAN,0,27,0.0008362753038644592
"[18, 19)",Male,AIAN,0,28,0.0
"[18, 19)",Male,AIAN,0,29,0.0008362753038644592
"[18, 19)",Male,AIAN,0,30,0.0008362753038644592
"[18, 19)",Male,AIAN,0,31,0.0008362753038644592
"[18, 19)",Male,AIAN,0,32,0.0008362753038644592
"[18, 19)",Male,AIAN,0,33,0.0
"[18, 19)",Male,AIAN,0,34,0.0008362753038644592
"[18, 19)",Male,AIAN,0,35,0.0008362753038644592
"[18, 19)",Male,AIAN,0,36,0.0
"[18, 19)",Male,AIAN,0,37,0.0008362753038644592
"[18, 19)",Male,AIAN,0,38,0.0008362753038644592
"[18, 19)",Male,AIAN,0,39,0.0008362753038644592
"[18, 19)",Male,AIAN,0,40,0.0008362753038644592
"[18, 19)",Male,AIAN,0,41,0.0
"[18, 19)",Male,AIAN,0,42,0.0
"[18, 19)",Male,AIAN,0,44,0.0008362753038644592
"[18, 19)",Male,AIAN,0,45,0.0008362753038644592
"[18, 19)",Male,AIAN,0,46,0.0008362753038644592
"[18, 19)",Male,AIAN,0,47,0.0008362753038644592
"[18, 19)",Male,AIAN,0,48,0.00027875843462148647
"[18, 19)",Male,AIAN,0,49,0.0008362753038644592
"[18, 19)",Male,AIAN,0,50,0.0008362753038644592
"[18, 19)",Male,AIAN,0,51,0.0
"[18, 19)",Male,AIAN,0,53,0.0008362753038644592
"[18, 19)",Male,AIAN,0,54,0.0008362753038644592
"[18, 19)",Male,AIAN,0,55,0.0008362753038644592
"[18, 19)",Male,AIAN,0,56,0.0008362753038644592
"[18, 19)",Male,AIAN,1,1,0.0002508825911593378
"[18, 19)",Male,AIAN,1,2,4.288591301869022e-05
"[18, 19)",Male,AIAN,1,4,0.00023893580110413118
"[18, 19)",Male,AIAN,1,5,0.00010907938746058162
"[18, 19)",Male,AIAN,1,6,0.0008928981108969487
"[18, 19)",Male,AIAN,1,8,0.0003111722060891011
"[18, 19)",Male,AIAN,1,9,0.0005575168692429728
"[18, 19)",Male,AIAN,1,10,0.000522672064915287
"[18, 19)",Male,AIAN,1,11,0.0011150337384859459
"[18, 19)",Male,AIAN,1,12,0.0007713218822050837
"[18, 19)",Male,AIAN,1,13,0.00039913139502621914
"[18, 19)",Male,AIAN,1,15,0.001170785425410243
"[18, 19)",Male,AIAN,1,16,0.00017920185082809836
"[18, 19)",Male,AIAN,1,17,0.000522672064915287
"[18, 19)",Male,AIAN,1,18,0.00024862238763537973
"[18, 19)",Male,AIAN,1,19,0.004002174668494197
"[18, 19)",Male,AIAN,1,20,0.00019006256906010436
"[18, 19)",Male,AIAN,1,21,0.00041813765193222957
"[18, 19)",Male,AIAN,1,22,0.0004586025859901873
"[18, 19)",Male,AIAN,1,23,0.00013937921731074323
"[18, 19)",Male,AIAN,1,24,0.00045397802209784933
"[18, 19)",Male,AIAN,1,25,0.0005165229817986366
"[18, 19)",Male,AIAN,1,26,0.0005435789475118986
"[18, 19)",Male,AIAN,1,27,0.00027875843462148636
"[18, 19)",Male,AIAN,1,28,8.802897935415359e-05
"[18, 19)",Male,AIAN,1,29,0.00031360323894917216
"[18, 19)",Male,AIAN,1,30,0.00010907938746058162
"[18, 19)",Male,AIAN,1,31,0.00023229869551790532
"[18, 19)",Male,AIAN,1,32,0.00021581298164244112
"[18, 19)",Male,AIAN,1,33,0.002007060729274702
"[18, 19)",Male,AIAN,1,34,0.0007779305152227526
"[18, 19)",Male,AIAN,1,35,3.247671082968773e-05
"[18, 19)",Male,AIAN,1,36,0.001822651303294334
"[18, 19)",Male,AIAN,1,37,0.00047787160220826236
"[18, 19)",Male,AIAN,1,38,6.602173451561518e-05
"[18, 19)",Male,AIAN,1,39,0.0003413368587201874
"[18, 19)",Male,AIAN,1,40,0.00024057234768703618
"[18, 19)",Male,AIAN,1,41,0.0012145903222793336
"[18, 19)",Male,AIAN,1,42,0.0007629178210693311
"[18, 19)",Male,AIAN,1,44,0.0
"[18, 19)",Male,AIAN,1,45,0.00027875843462148636
"[18, 19)",Male,AIAN,1,46,2.4596332466601744e-05
"[18, 19)",Male,AIAN,1,47,0.0002280750828721252
"[18, 19)",Male,AIAN,1,48,0.001375612275197335
"[18, 19)",Male,AIAN,1,49,0.0009346606337308662
"[18, 19)",Male,AIAN,1,50,0.0008362753038644592
"[18, 19)",Male,AIAN,1,51,0.0009718875153019391
"[18, 19)",Male,AIAN,1,53,0.00048620657201422043
"[18, 19)",Male,AIAN,1,54,0.00030410011049616703
"[18, 19)",Male,AIAN,1,55,0.00020906882596611478
"[18, 19)",Male,AIAN,1,56,0.00016725506077289187
"[18, 19)",Male,Asian,0,1,0.0051645650522440245
"[18, 19)",Male,Asian,0,2,0.02484932331482964
"[18, 19)",Male,Asian,0,4,0.009770893072357543
"[18, 19)",Male,Asian,0,5,0.005122186236169812
"[18, 19)",Male,Asian,0,6,0.008009292311868015
"[18, 19)",Male,Asian,0,8,0.008600517585821742
"[18, 19)",Male,Asian,0,9,0.007382602413685172
"[18, 19)",Male,Asian,0,10,0.005621628431533309
"[18, 19)",Male,Asian,0,11,0.017492091772498275
"[18, 19)",Male,Asian,0,12,0.009549048331845805
"[18, 19)",Male,Asian,0,13,0.006041308315468978
"[18, 19)",Male,Asian,0,15,0.01575269602993665
"[18, 19)",Male,Asian,0,16,0.005403625040354967
"[18, 19)",Male,Asian,0,17,0.006026530460116262
"[18, 19)",Male,Asian,0,18,0.005887764856109315
"[18, 19)",Male,Asian,0,19,0.003053814311864598
"[18, 19)",Male,Asian,0,20,0.01037213675487447
"[18, 19)",Male,Asian,0,21,0.0043241552297381795
"[18, 19)",Male,Asian,0,22,0.004800839707370045
"[18, 19)",Male,Asian,0,23,0.005059465588379979
"[18, 19)",Male,Asian,0,24,0.006948253096108135
"[18, 19)",Male,Asian,0,25,0.008662954429775422
"[18, 19)",Male,Asian,0,26,0.00816235526997661
"[18, 19)",Male,Asian,0,27,0.006752611035681677
"[18, 19)",Male,Asian,0,28,0.0028963681255793467
"[18, 19)",Male,Asian,0,29,0.006139168315966224
"[18, 19)",Male,Asian,0,30,0.003791114710852215
"[18, 19)",Male,Asian,0,31,0.005093676850810797
"[18, 19)",Male,Asian,0,32,0.005738939272769852
"[18, 19)",Male,Asian,0,33,0.0067662274585397145
"[18, 19)",Male,Asian,0,34,0.008441532596255012
"[18, 19)",Male,Asian,0,35,0.012962267209899117
"[18, 19)",Male,Asian,0,36,0.008385463390346981
"[18, 19)",Male,Asian,0,37,0.009170884462090535
"[18, 19)",Male,Asian,0,38,0.0042742959975294575
"[18, 19)",Male,Asian,0,39,0.005186374033615549
"[18, 19)",Male,Asian,0,40,0.0037527854260917606
"[18, 19)",Male,Asian,0,41,0.013839007447821537
"[18, 19)",Male,Asian,0,42,0.004631877766605318
"[18, 19)",Male,Asian,0,44,0.0054512760548201785
"[18, 19)",Male,Asian,0,45,0.005268534414346094
"[18, 19)",Male,Asian,0,46,0.004088457041115134
"[18, 19)",Male,Asian,0,47,0.005448655249024591
"[18, 19)",Male,Asian,0,48,0.007075913081269485
"[18, 19)",Male,Asian,0,49,0.014291570491415011
"[18, 19)",Male,Asian,0,50,0.00452572517385472
"[18, 19)",Male,Asian,0,51,0.008021782421189125
"[18, 19)",Male,Asian,0,53,0.01057008914111945
"[18, 19)",Male,Asian,0,54,0.001969293457487275
"[18, 19)",Male,Asian,0,55,0.005943238081832855
"[18, 19)",Male,Asian,0,56,0.0044854766298184625
"[18, 19)",Male,Asian,1,1,0.0005497735793923759
"[18, 19)",Male,Asian,1,2,0.0005479045094284389
"[18, 19)",Male,Asian,1,4,0.0009711584173909848
"[18, 19)",Male,Asian,1,5,0.00042317545496755763
"[18, 19)",Male,Asian,1,6,0.0009907341891995489
"[18, 19)",Male,Asian,1,8,0.001169615809600642
"[18, 19)",Male,Asian,1,9,0.0009842886319820624
"[18, 19)",Male,Asian,1,10,0.0008869586556138203
"[18, 19)",Male,Asian,1,11,0.0009006041733924945
"[18, 19)",Male,Asian,1,12,0.0013356339385461144
"[18, 19)",Male,Asian,1,13,0.0008245627645946488
"[18, 19)",Male,Asian,1,15,0.0008796056304895606
"[18, 19)",Male,Asian,1,16,0.0004390445345288411
"[18, 19)",Male,Asian,1,17,0.0009603800864014223
"[18, 19)",Male,Asian,1,18,0.0007076175648083885
"[18, 19)",Male,Asian,1,19,0.001553082707176853
"[18, 19)",Male,Asian,1,20,0.0007446286952217788
"[18, 19)",Male,Asian,1,21,0.0005672128147950245
"[18, 19)",Male,Asian,1,22,0.0006090265799882475
"[18, 19)",Male,Asian,1,23,0.0006272064778983443
"[18, 19)",Male,Asian,1,24,0.0009314611108083813
"[18, 19)",Male,Asian,1,25,0.0010283526704764376
"[18, 19)",Male,Asian,1,26,0.00116020803026255
"[18, 19)",Male,Asian,1,27,0.0007253003820246257
"[18, 19)",Male,Asian,1,28,0.0002874696357034079
"[18, 19)",Male,Asian,1,29,0.0008308799793233982
"[18, 19)",Male,Asian,1,30,0.0006432886952803531
"[18, 19)",Male,Asian,1,31,0.0008751718296255967
"[18, 19)",Male,Asian,1,32,0.001003530364637351
"[18, 19)",Male,Asian,1,33,0.0005017651823186755
"[18, 19)",Male,Asian,1,34,0.0007450114065607654
"[18, 19)",Male,Asian,1,35,0.0011847233471413172
"[18, 19)",Male,Asian,1,36,0.0008789053898532116
"[18, 19)",Male,Asian,1,37,0.0006351458004033866
"[18, 19)",Male,Asian,1,38,0.000597339502760328
"[18, 19)",Male,Asian,1,39,0.0007436773463431349
"[18, 19)",Male,Asian,1,40,0.00046139327109763256
"[18, 19)",Male,Asian,1,41,0.0012544129557966889
"[18, 19)",Male,Asian,1,42,0.0007329424358582184
"[18, 19)",Male,Asian,1,44,0.0004673303168654331
"[18, 19)",Male,Asian,1,45,0.0007362081734875154
"[18, 19)",Male,Asian,1,46,0.000398226335173552
"[18, 19)",Male,Asian,1,47,0.0007941985590159329
"[18, 19)",Male,Asian,1,48,0.000912539403902413
"[18, 19)",Male,Asian,1,49,0.001711000046987054
"[18, 19)",Male,Asian,1,50,0.0005376055524842951
"[18, 19)",Male,Asian,1,51,0.0014369436335751544
"[18, 19)",Male,Asian,1,53,0.0012277233184393127
"[18, 19)",Male,Asian,1,54,0.0003237194724636616
"[18, 19)",Male,Asian,1,55,0.0008080862486780167
"[18, 19)",Male,Asian,1,56,0.0005575168692429729
"[18, 19)",Male,Black,0,1,0.005717789286887232
"[18, 19)",Male,Black,0,2,0.007645945635332198
"[18, 19)",Male,Black,0,4,0.006581796373007317
"[18, 19)",Male,Black,0,5,0.006132685561672701
"[18, 19)",Male,Black,0,6,0.01167105814073239
"[18, 19)",Male,Black,0,8,0.011007716790401951
"[18, 19)",Male,Black,0,9,0.011821891795538492
"[18, 19)",Male,Black,0,10,0.008467287451627649
"[18, 19)",Male,Black,0,11,0.006794736843898731
"[18, 19)",Male,Black,0,12,0.009859107277320308
"[18, 19)",Male,Black,0,13,0.006234670354826903
"[18, 19)",Male,Black,0,15,0.016367102375632984
"[18, 19)",Male,Black,0,16,0.007906602872900341
"[18, 19)",Male,Black,0,17,0.006926074952518469
"[18, 19)",Male,Black,0,18,0.007828960291497065
"[18, 19)",Male,Black,0,19,0.0067521487497204475
"[18, 19)",Male,Black,0,20,0.00471659271379555
"[18, 19)",Male,Black,0,21,0.005268534414346093
"[18, 19)",Male,Black,0,22,0.0077355465607462474
"[18, 19)",Male,Black,0,23,0.004002174668494197
"[18, 19)",Male,Black,0,24,0.01200600457982802
"[18, 19)",Male,Black,0,25,0.013714914983377131
"[18, 19)",Male,Black,0,26,0.007366601573747222
"[18, 19)",Male,Black,0,27,0.012988956847256495
"[18, 19)",Male,Black,0,28,0.004005318560613988
"[18, 19)",Male,Black,0,29,0.0038534254197676067
"[18, 19)",Male,Black,0,30,0.004420312320426427
"[18, 19)",Male,Black,0,31,0.003972307693356182
"[18, 19)",Male,Black,0,32,0.007298402651908007
"[18, 19)",Male,Black,0,33,0.008721156740300788
"[18, 19)",Male,Black,0,34,0.008713449133813559
"[18, 19)",Male,Black,0,35,0.021074137657384372
"[18, 19)",Male,Black,0,36,0.00891935594580684
"[18, 19)",Male,Black,0,37,0.008920269907887565
"[18, 19)",Male,Black,0,38,0.015052955469560265
"[18, 19)",Male,Black,0,39,0.004299787181816379
"[18, 19)",Male,Black,0,40,0.007387098517469391
"[18, 19)",Male,Black,0,41,0.008911558706805644
"[18, 19)",Male,Black,0,42,0.005372005765502204
"[18, 19)",Male,Black,0,44,0.004338178138796882
"[18, 19)",Male,Black,0,45,0.01355257918909756
"[18, 19)",Male,Black,0,46,0.00944991093366839
"[18, 19)",Male,Black,0,47,0.004835191756889055
"[18, 19)",Male,Black,0,48,0.008763743089708937
"[18, 19)",Male,Black,0,49,0.010077117411566732
"[18, 19)",Male,Black,0,50,0.0031360323894917214
"[18, 19)",Male,Black,0,51,0.00963828405767018
"[18, 19)",Male,Black,0,53,0.009126757637236815
"[18, 19)",Male,Black,0,54,0.006272064778983442
"[18, 19)",Male,Black,0,55,0.005595080009188407
"[18, 19)",Male,Black,0,56,0.01923433198888256
"[18, 19)",Male,Black,1,1,0.00020713658173352592
"[18, 19)",Male,Black,1,2,0.0004484374817823912
"[18, 19)",Male,Black,1,4,0.0003225465758243005
"[18, 19)",Male,Black,1,5,0.00011471768581838504
"[18, 19)",Male,Black,1,6,0.00044587288584349734
"[18, 19)",Male,Black,1,8,0.0005237724271572139
"[18, 19)",Male,Black,1,9,0.0007155757754716506
"[18, 19)",Male,Black,1,10,0.00014837142487917826
"[18, 19)",Male,Black,1,11,0.0005996705837467098
"[18, 19)",Male,Black,1,12,0.000516545389632648
"[18, 19)",Male,Black,1,13,0.00023986914407719424
"[18, 19)",Male,Black,1,15,0.0005003356518847191
"[18, 19)",Male,Black,1,16,0.0007844132695162758
"[18, 19)",Male,Black,1,17,0.00030532759792134686
"[18, 19)",Male,Black,1,18,0.00024282093608143414
"[18, 19)",Male,Black,1,19,0.00013316485730325783
"[18, 19)",Male,Black,1,20,0.00020974107299494477
"[18, 19)",Male,Black,1,21,0.00017221996053609455
"[18, 19)",Male,Black,1,22,0.00034953963648745324
"[18, 19)",Male,Black,1,23,0.00016281466092936373
"[18, 19)",Male,Black,1,24,0.0007448457881358375
"[18, 19)",Male,Black,1,25,0.000628093615773731
"[18, 19)",Male,Black,1,26,0.00034251118277541746
"[18, 19)",Male,Black,1,27,0.00030884366196680705
"[18, 19)",Male,Black,1,28,0.00015530827071768527
"[18, 19)",Male,Black,1,29,0.00029721282576367536
"[18, 19)",Male,Black,1,30,0.00026689637357376353
"[18, 19)",Male,Black,1,31,0.0008445144694197741
"[18, 19)",Male,Black,1,32,0.0003241741346440881
"[18, 19)",Male,Black,1,33,0.0002630220713767251
"[18, 19)",Male,Black,1,34,0.0005431478777676384
"[18, 19)",Male,Black,1,35,0.00032371947246366165
"[18, 19)",Male,Black,1,36,0.0005082418931696874
"[18, 19)",Male,Black,1,37,0.0003978735551997141
"[18, 19)",Male,Black,1,38,0.00021185641031232967
"[18, 19)",Male,Black,1,39,0.00029600464354512387
"[18, 19)",Male,Black,1,40,0.0002272072172599786
"[18, 19)",Male,Black,1,41,0.0002916118494743504
"[18, 19)",Male,Black,1,42,0.0002798766632990511
"[18, 19)",Male,Black,1,44,0.00021815877492116324
"[18, 19)",Male,Black,1,45,0.0003531101630565831
"[18, 19)",Male,Black,1,46,0.00021442956509345107
"[18, 19)",Male,Black,1,47,0.00019480622718972426
"[18, 19)",Male,Black,1,48,0.0005255014528307026
"[18, 19)",Male,Black,1,49,0.0006979935607057692
"[18, 19)",Male,Black,1,50,0.0002162780958270153
"[18, 19)",Male,Black,1,51,0.0005524992174197861
"[18, 19)",Male,Black,1,53,0.000745402510199305
"[18, 19)",Male,Black,1,54,0.00019054374012101604
"[18, 19)",Male,Black,1,55,0.000164247708366187
"[18, 19)",Male,Black,1,56,0.0003842345990728596
"[18, 19)",Male,Latino,0,1,0.0033274270549055115
"[18, 19)",Male,Latino,0,2,0.006691954341782097
"[18, 19)",Male,Latino,0,4,0.004703365345529083
"[18, 19)",Male,Latino,0,5,0.003997667104201088
"[18, 19)",Male,Latino,0,6,0.004387464106435266
"[18, 19)",Male,Latino,0,8,0.005019948133662142
"[18, 19)",Male,Latino,0,9,0.004555840547724753
"[18, 19)",Male,Latino,0,10,0.0033173790754133466
"[18, 19)",Male,Latino,0,11,0.012876713049062608
"[18, 19)",Male,Latino,0,12,0.006826274808324421
"[18, 19)",Male,Latino,0,13,0.004489838820226321
"[18, 19)",Male,Latino,0,15,0.011849510868510606
"[18, 19)",Male,Latino,0,16,0.0032922265336076573
"[18, 19)",Male,Latino,0,17,0.003579474120899325
"[18, 19)",Male,Latino,0,18,0.003871813119997168
"[18, 19)",Male,Latino,0,19,0.00243441287753932
"[18, 19)",Male,Latino,0,20,0.003951583898654134
"[18, 19)",Male,Latino,0,21,0.0035860777278872882
"[18, 19)",Male,Latino,0,22,0.003914493526773061
"[18, 19)",Male,Latino,0,23,0.003292725544829122
"[18, 19)",Male,Latino,0,24,0.0062439902813222255
"[18, 19)",Male,Latino,0,25,0.005812199370730777
"[18, 19)",Male,Latino,0,26,0.003699449630995436
"[18, 19)",Male,Latino,0,27,0.006047850502932563
"[18, 19)",Male,Latino,0,28,0.0019181151181115346
"[18, 19)",Male,Latino,0,29,0.002932734691238265
"[18, 19)",Male,Latino,0,30,0.002419903549686663
"[18, 19)",Male,Latino,0,31,0.004445608817734855
"[18, 19)",Male,Latino,0,32,0.004698699584822088
"[18, 19)",Male,Latino,0,33,0.009797707510660452
"[18, 19)",Male,Latino,0,34,0.005752080348380796
"[18, 19)",Male,Latino,0,35,0.0027652158473438835
"[18, 19)",Male,Latino,0,36,0.005333880739275651
"[18, 19)",Male,Latino,0,37,0.005537631215227609
"[18, 19)",Male,Latino,0,38,0.0018737472156989871
"[18, 19)",Male,Latino,0,39,0.0033257426693738064
"[18, 19)",Male,Latino,0,40,0.002750291841224839
"[18, 19)",Male,Latino,0,41,0.0032727487142890552
"[18, 19)",Male,Latino,0,42,0.004500109029529286
"[18, 19)",Male,Latino,0,44,0.005913206203389308
"[18, 19)",Male,Latino,0,45,0.0036064717400609903
"[18, 19)",Male,Latino,0,46,0.007206720060380719
"[18, 19)",Male,Latino,0,47,0.0037683994208861007
"[18, 19)",Male,Latino,0,48,0.005155020128478621
"[18, 19)",Male,Latino,0,49,0.005307890632706878
"[18, 19)",Male,Latino,0,50,0.0018539026242283731
"[18, 19)",Male,Latino,0,51,0.0061726006934276914
"[18, 19)",Male,Latino,0,53,0.005249198524992497
"[18, 19)",Male,Latino,0,54,0.0020419040171078704
"[18, 19)",Male,Latino,0,55,0.0032657671279535897
"[18, 19)",Male,Latino,0,56,0.0059627029071007125
"[18, 19)",Male,Latino,1,1,0.0002454384451701517
"[18, 19)",Male,Latino,1,2,0.0005468513866955559
"[18, 19)",Male,Latino,1,4,0.00041649083606042883
"[18, 19)",Male,Latino,1,5,0.00024203603651063124
"[18, 19)",Male,Latino,1,6,0.0003806690528096847
"[18, 19)",Male,Latino,1,8,0.00035304069710108003
"[18, 19)",Male,Latino,1,9,0.00036430118599586165
"[18, 19)",Male,Latino,1,10,0.00029586412012592414
"[18, 19)",Male,Latino,1,11,0.0007913921561633035
"[18, 19)",Male,Latino,1,12,0.00045931111682602857
"[18, 19)",Male,Latino,1,13,0.00034975693522518766
"[18, 19)",Male,Latino,1,15,0.0004949442800089057
"[18, 19)",Male,Latino,1,16,0.0003654009669168939
"[18, 19)",Male,Latino,1,17,0.0003303410368711367
"[18, 19)",Male,Latino,1,18,0.00018121346380067574
"[18, 19)",Male,Latino,1,19,0.00013978551841255707
"[18, 19)",Male,Latino,1,20,0.00022867904073296797
"[18, 19)",Male,Latino,1,21,0.0002797266133620229
"[18, 19)",Male,Latino,1,22,0.00022773235390803072
"[18, 19)",Male,Latino,1,23,0.00020998601574535888
"[18, 19)",Male,Latino,1,24,0.00041110123701362886
"[18, 19)",Male,Latino,1,25,0.0005599280574965768
"[18, 19)",Male,Latino,1,26,0.00028878703095123386
"[18, 19)",Male,Latino,1,27,0.00032095009029855723
"[18, 19)",Male,Latino,1,28,0.00014933711355066996
"[18, 19)",Male,Latino,1,29,0.0002399383611066113
"[18, 19)",Male,Latino,1,30,0.0004166385034907603
"[18, 19)",Male,Latino,1,31,0.0003377062057279854
"[18, 19)",Male,Latino,1,32,0.0003789330881573874
"[18, 19)",Male,Latino,1,33,0.0004135003313333199
"[18, 19)",Male,Latino,1,34,0.00037171296990804196
"[18, 19)",Male,Latino,1,35,0.00033604368820876386
"[18, 19)",Male,Latino,1,36,0.00047432476540049725
"[18, 19)",Male,Latino,1,37,0.0003447920970064501
"[18, 19)",Male,Latino,1,38,0.00016711234922621958
"[18, 19)",Male,Latino,1,39,0.00027883143090758734
"[18, 19)",Male,Latino,1,40,0.0001848532214069286
"[18, 19)",Male,Latino,1,41,0.0005896971625634525
"[18, 19)",Male,Latino,1,42,0.00023308863561627405
"[18, 19)",Male,Latino,1,44,0.0004592517685536733
"[18, 19)",Male,Latino,1,45,0.0003237001698430058
"[18, 19)",Male,Latino,1,46,0.00025202071639724235
"[18, 19)",Male,Latino,1,47,0.000303294861978874
"[18, 19)",Male,Latino,1,48,0.0003629077905108451
"[18, 19)",Male,Latino,1,49,0.0005845325009727952
"[18, 19)",Male,Latino,1,50,0.0002261849369600009
"[18, 19)",Male,Latino,1,51,0.0005318238635900909
"[18, 19)",Male,Latino,1,53,0.0005452560482245756
"[18, 19)",Male,Latino,1,54,0.0001267236707865111
"[18, 19)",Male,Latino,1,55,0.00026459650445904547
"[18, 19)",Male,Latino,1,56,0.0001942988251573233
"[18, 19)",Male,Multiracial or Other,0,1,0.0025088259115933773
"[18, 19)",Male,Multiracial or Other,0,2,0.014216680165695807
"[18, 19)",Male,Multiracial or Other,0,4,0.003345101215457837
"[18, 19)",Male,Multiracial or Other,0,5,0.0058539271270512125
"[18, 19)",Male,Multiracial or Other,0,6,0.00644768259279498
"[18, 19)",Male,Multiracial or Other,0,8,0.006111242605163355
"[18, 19)",Male,Multiracial or Other,0,9,0.008721156740300788
"[18, 19)",Male,Multiracial or Other,0,10,0.001393792173107432
"[18, 19)",Male,Multiracial or Other,0,11,0.014216680165695807
"[18, 19)",Male,Multiracial or Other,0,12,0.00768239346939893
"[18, 19)",Male,Multiracial or Other,0,13,0.006029985085759521
"[18, 19)",Male,Multiracial or Other,0,15,0.004320755736633039
"[18, 19)",Male,Multiracial or Other,0,16,0.002787584346214864
"[18, 19)",Male,Multiracial or Other,0,17,0.007108340082847904
"[18, 19)",Male,Multiracial or Other,0,18,0.008176914082230268
"[18, 19)",Male,Multiracial or Other,0,19,0.03261473685071391
"[18, 19)",Male,Multiracial or Other,0,20,0.003225633314905771
"[18, 19)",Male,Multiracial or Other,0,21,0.0019861538466780905
"[18, 19)",Male,Multiracial or Other,0,22,0.0009649330429205297
"[18, 19)",Male,Multiracial or Other,0,23,0.0037632388673900664
"[18, 19)",Male,Multiracial or Other,0,24,0.01737594242473932
"[18, 19)",Male,Multiracial or Other,0,25,0.011978413911235048
"[18, 19)",Male,Multiracial or Other,0,26,0.009054842945291042
"[18, 19)",Male,Multiracial or Other,0,27,0.009291947820716214
"[18, 19)",Male,Multiracial or Other,0,28,0.0007317408908814018
"[18, 19)",Male,Multiracial or Other,0,29,0.02592453441979823
"[18, 19)",Male,Multiracial or Other,0,30,0.0008362753038644592
"[18, 19)",Male,Multiracial or Other,0,31,0.013937921731074322
"[18, 19)",Male,Multiracial or Other,0,32,0.01780071718225777
"[18, 19)",Male,Multiracial or Other,0,33,0.006690202430915674
"[18, 19)",Male,Multiracial or Other,0,34,0.011540599193329537
"[18, 19)",Male,Multiracial or Other,0,35,0.0037632388673900664
"[18, 19)",Male,Multiracial or Other,0,36,0.006051250513356312
"[18, 19)",Male,Multiracial or Other,0,37,0.003464569116009903
"[18, 19)",Male,Multiracial or Other,0,38,0.0025088259115933773
"[18, 19)",Male,Multiracial or Other,0,39,0.006628256112110899
"[18, 19)",Male,Multiracial or Other,0,40,0.008697263160190375
"[18, 19)",Male,Multiracial or Other,0,41,0.004181376519322295
"[18, 19)",Male,Multiracial or Other,0,42,0.002581545503233765
"[18, 19)",Male,Multiracial or Other,0,44,0.002926963563525607
"[18, 19)",Male,Multiracial or Other,0,45,0.0056866720662783225
"[18, 19)",Male,Multiracial or Other,0,46,0.005853927127051214
"[18, 19)",Male,Multiracial or Other,0,47,0.006941085022075012
"[18, 19)",Male,Multiracial or Other,0,48,0.00471465352468514
"[18, 19)",Male,Multiracial or Other,0,49,0.004076842106339238
"[18, 19)",Male,Multiracial or Other,0,50,0.0008362753038644592
"[18, 19)",Male,Multiracial or Other,0,51,0.013891461991970739
"[18, 19)",Male,Multiracial or Other,0,53,0.006221888260751577
"[18, 19)",Male,Multiracial or Other,0,54,0.0022300674769718917
"[18, 19)",Male,Multiracial or Other,0,55,0.0023973225377447835
"[18, 19)",Male,Multiracial or Other,0,56,0.004181376519322296
"[18, 19)",Male,Multiracial or Other,1,1,0.00015627366789386357
"[18, 19)",Male,Multiracial or Other,1,2,0.000499067520048145
"[18, 19)",Male,Multiracial or Other,1,4,0.0005740114511732382
"[18, 19)",Male,Multiracial or Other,1,5,0.0012039991963438666
"[18, 19)",Male,Multiracial or Other,1,6,0.0006782486717377278
"[18, 19)",Male,Multiracial or Other,1,8,0.0009659833101781305
"[18, 19)",Male,Multiracial or Other,1,9,0.00032609477257607844
"[18, 19)",Male,Multiracial or Other,1,10,0.0012544129557966889
"[18, 19)",Male,Multiracial or Other,1,11,0.0012657139734164786
"[18, 19)",Male,Multiracial or Other,1,12,0.0005790307506360313
"[18, 19)",Male,Multiracial or Other,1,13,0.0003784866676972768
"[18, 19)",Male,Multiracial or Other,1,15,0.000761273034459575
"[18, 19)",Male,Multiracial or Other,1,16,0.0004118967914556291
